班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
44	20:00	满洲里	保山	4	121	14	否	2811
45	05:30	合肥	池州	2	98	9	否	281
46	19:00	固原	张掖	6	97	85	否	2464
47	22:00	固原	大理	3	60	54	否	3856
48	10:00	日照	博乐	7	170	73	否	169
49	16:00	北海	巫山	3	136	92	否	3067
50	03:20	扎兰屯	嘉峪关	7	145	33	否	671
51	12:00	攀枝花	南充	4	231	70	否	1913
52	14:30	库车	金昌	1	193	21	否	2253
53	11:10	台东	北京	6	180	159	否	151
54	06:40	满洲里	包头	4	151	118	否	1932
55	22:50	南宁	吐鲁番	3	146	66	否	151
56	01:00	南通	梧州	2	132	1	否	2918
57	15:30	西安	济南	2	154	4	否	3831
58	10:00	荔波	南京	3	122	50	否	3746
59	13:20	合肥	银川	7	140	41	否	3650
60	10:50	大同	巴中	2	244	138	否	1990
61	03:30	阜阳	广州	1	238	86	否	3046
62	10:10	金门	襄阳	6	154	56	否	3501
63	16:10	张家口	梧州	1	226	105	否	1208
64	10:50	宜昌	白城	2	191	30	否	2317
65	07:50	南京	常德	7	240	183	否	137
66	11:30	五大连池	敦煌	5	250	133	否	2465
67	23:10	格尔木	信阳	6	82	24	否	913
68	07:30	吐鲁番	大理	1	66	29	否	2630
69	19:20	宜春	日喀则	7	85	3	否	2855
70	15:20	厦门	稻城	7	91	74	否	2352
71	19:30	凯里	临沂	2	70	7	否	1314
72	11:50	台北	丽江	7	139	80	否	2302
73	16:40	阿克苏	齐齐哈尔	1	93	73	否	3589
74	05:40	张掖	日喀则	4	87	8	否	1718
75	11:10	金昌	日喀则	3	163	75	否	642
76	06:30	龙岩	荆州	5	110	73	否	3635
77	13:30	泸州	金昌	3	246	222	否	2614
78	22:50	淮安	安庆	4	243	213	否	3565
79	07:50	九江	凯里	1	66	28	否	3495
80	06:50	襄阳	荆州	2	223	189	否	3289
81	11:10	延安	达州	7	81	60	否	3127
82	09:50	日照	通辽	1	174	47	否	1255
83	08:00	兰州	阿尔山	5	190	131	否	1393
84	13:50	无锡	济南	6	147	58	否	850
85	16:30	丹东	昭通	4	107	15	否	3453
86	14:20	稻城	淮安	6	207	99	否	3839
87	05:50	广州	十堰	6	148	9	否	979
88	03:00	洛阳	牡丹江	2	233	132	否	1311
89	07:30	南充	哈尔滨	3	105	65	否	835
90	05:30	银川	威海	1	79	39	否	1966
91	06:40	龙岩	十堰	5	94	53	否	583
92	22:00	拉萨	鸡西	5	61	27	否	782
93	13:20	义乌	西昌	3	66	53	否	405
94	23:40	温州	湛江	6	63	16	否	2734
95	04:20	南昌	喀什	1	228	41	否	895
96	00:00	临汾	富蕴	7	167	152	否	784
97	20:30	天津	无锡	4	232	210	否	695
98	11:40	台中	重庆	7	182	142	否	3602
99	14:10	宁波	锦州	1	173	122	否	770
100	16:20	承德	威海	1	87	59	否	1755
101	11:00	青岛	梧州	7	50	9	否	122
102	01:40	海口	临沧	3	62	35	否	951
103	04:50	广州	上海	7	238	218	否	1228
104	23:10	忻州	梅州	1	65	25	否	2503
105	02:10	汉中	怀化	3	198	137	否	129
106	02:40	佛山	长春	3	50	25	否	2290
107	22:00	黑河	花莲	3	68	57	否	1652
108	03:30	乌海	澜沧	1	211	65	否	754
109	18:40	腾冲	莎车	1	194	95	否	119
110	05:00	永州	延安	6	233	70	否	2050
111	13:00	武夷山	白山	4	67	14	否	3588
112	23:40	且末	荔波	1	175	168	否	2122
113	02:50	金门	加格达奇	7	198	48	否	540
114	10:20	西安	义乌	4	62	16	否	3303
115	16:10	武夷山	台北	2	64	35	否	3505
116	00:50	琼海	武隆	1	88	83	否	1623
117	18:20	保山	林芝	7	99	86	否	3046
118	10:20	唐山	济宁	5	160	0	否	249
119	00:50	琼海	丹东	6	172	40	否	3480
120	00:00	海口	黔江	6	86	61	否	3678
121	18:50	扬州	和田	1	155	154	否	1070
122	20:50	西安	北京	2	125	62	否	2010
123	11:30	巴彦淖尔	武隆	6	91	54	否	2027
124	06:00	赣州	十堰	3	133	26	否	1348
125	19:10	普洱	运城	2	100	54	否	3936
126	00:30	庆阳	鄂尔多斯	2	213	51	否	1590
127	19:50	台南	深圳	5	54	35	否	3272
128	02:00	海拉尔	西安	1	85	2	否	343
129	13:40	攀枝花	若羌	6	62	2	否	842
130	14:00	齐齐哈尔	塔城	6	242	175	否	2920
131	00:40	菏泽	佳木斯	1	110	99	否	2257
132	05:20	衡阳	南竿	4	152	22	否	533
133	14:00	额济纳旗	扬州	3	224	29	否	3920
134	23:20	白城	宁波	4	213	127	否	292
135	08:50	白城	南充	1	172	165	否	191
136	22:50	河池	威海	7	73	33	否	154
137	16:50	广州	富蕴	2	195	132	否	418
138	10:30	黄山	霍林郭勒	6	169	129	否	2164
139	05:40	林芝	阿尔山	7	248	61	否	3890
140	21:00	揭阳	石家庄	2	182	58	否	1885
141	10:30	怀化	阿里	2	230	60	否	1273
142	00:10	义乌	巴彦淖尔	4	79	46	否	3156
143	15:30	通化	庆阳	2	161	47	否	607
144	03:20	绵阳	巫山	4	149	44	否	3527
145	04:00	阿拉善左	毕节	3	83	66	否	3781
146	16:00	延吉	南京	4	96	17	否	1011
147	04:30	宜春	丹东	3	141	38	否	724
148	15:00	重庆	马公	5	104	13	否	3526
149	23:20	腾冲	荆门	5	244	71	否	3406
150	18:20	广州	南阳	1	98	38	否	3640
151	22:30	丽江	通辽	1	93	6	否	125
152	01:40	太原	沧源	6	191	62	否	2493
153	10:10	惠州	荆门	1	64	62	否	252
154	14:10	重庆	宜宾	7	169	79	否	2832
155	05:10	佳木斯	武夷山	4	243	127	否	2938
156	18:10	通辽	郑州	6	57	36	否	922
157	14:40	昭通	西双版纳	6	76	71	否	3832
158	13:20	淮安	北海	2	148	32	否	544
159	15:00	揭阳	迪庆	5	106	97	否	153
160	01:50	衡阳	阿拉善右	5	194	142	否	1470
161	01:30	锡林浩特	乌兰察布	4	231	112	否	295
162	22:30	信阳	马祖	1	190	154	否	136
163	14:00	广元	延安	3	241	30	否	1087
164	06:20	沧源	延安	4	96	82	否	2679
165	13:40	加格达奇	莎车	4	217	1	否	1201
166	01:30	日照	克拉玛依	1	91	47	否	190
167	01:10	揭阳	井冈山	6	69	40	否	2679
168	01:40	合肥	深圳	1	63	48	否	492
169	02:30	珠海	梅州	4	207	126	否	2752
170	07:50	二连浩特	运城	6	166	148	否	1814
171	09:10	揭阳	盐城	7	111	98	否	591
172	11:50	青岛	长治	7	85	30	否	260
173	14:20	伊宁	若羌	7	112	21	否	1790
174	23:20	达州	阜阳	5	182	17	否	1837
175	04:40	阿尔山	且末	5	110	31	否	2270
176	19:30	庆阳	临沂	3	95	47	否	735
177	03:10	济南	天水	2	187	14	否	564
178	09:50	太原	松原	1	174	150	否	2855
179	12:00	宁蒗	锡林浩特	1	154	91	否	1526
180	02:00	固原	迪庆	7	130	66	否	3033
181	09:40	盐城	包头	7	114	7	否	3488
182	14:00	锡林浩特	邯郸	7	244	227	否	1724
183	17:30	且末	西宁	1	197	85	否	1573
184	14:20	怀化	长春	2	206	123	否	1473
185	14:00	阿里	巴彦淖尔	5	94	8	否	2095
186	13:00	南京	榆林	1	197	5	否	908
187	18:00	乌兰察布	太原	6	97	49	否	549
188	09:30	深圳	桂林	4	81	57	否	3220
189	12:10	九寨沟	河池	5	169	93	否	1328
190	22:10	巴中	神农架	6	82	77	否	171
191	15:50	乌海	嘉义	2	80	6	否	2956
192	11:00	嘉义	景德镇	6	67	48	否	3121
193	18:00	宜春	沈阳	6	59	17	否	287
194	09:00	大连	青岛	6	62	35	否	484
195	16:40	上海	扬州	2	214	191	否	218
196	11:10	昆明	兰州	7	144	50	否	666
197	17:30	常德	舟山	1	66	55	否	1202
198	15:10	巫山	大理	2	94	92	否	1580
199	06:30	伊春	南竿	1	181	78	否	406
200	01:00	威海	新源	1	95	92	否	3233
201	00:10	泸州	哈尔滨	3	82	25	否	1223
202	07:50	成都	克拉玛依	1	77	5	否	194
203	16:40	吐鲁番	白城	3	57	42	否	3472
204	05:30	威海	营口	7	170	51	否	3598
205	15:00	澳门	珠海	1	216	96	否	1385
206	18:20	康定	锦州	3	162	26	否	2569
207	14:30	六盘水	石家庄	3	61	0	否	290
208	07:40	柳州	南宁	6	61	20	否	704
209	14:50	满洲里	舟山	6	169	74	否	124
210	23:50	绵阳	克拉玛依	1	81	61	否	2067
211	01:00	二连浩特	盐城	1	140	6	否	865
212	00:40	天水	邯郸	4	127	53	否	619
213	14:00	马公	沧源	5	145	27	否	526
214	06:20	荔波	达州	2	146	143	否	2978
215	00:50	凯里	三明	4	105	93	否	597
216	00:40	额济纳旗	南阳	2	94	51	否	331
217	06:40	万州	巴中	6	79	37	否	2315
218	23:40	荆州	长春	6	82	24	否	1473
219	03:40	阿克苏	通化	4	227	192	否	1817
220	21:40	龙岩	腾冲	7	217	155	否	3956
221	15:50	衢州	佛山	1	112	77	否	139
222	11:10	天津	遵义	6	99	62	否	3128
223	02:20	哈密	九寨沟	2	200	186	否	454
224	01:30	若羌	西双版纳	3	179	74	否	2528
225	07:40	阿里	伊宁	3	247	177	否	3016
226	17:20	忻州	祁连	1	233	178	否	2921
227	06:50	九江	台州	5	90	44	否	884
228	03:30	珠海	广元	7	94	45	否	2211
229	16:10	昌都	延吉	1	107	93	否	3638
230	17:30	夏河	乌鲁木齐	7	85	55	否	3717
231	22:10	玉树	德令哈	5	165	139	否	1847
232	04:40	扎兰屯	襄阳	2	80	37	否	3329
233	18:00	漠河	南京	6	132	101	否	309
234	04:00	昆明	喀什	1	127	80	否	2542
235	19:00	汉中	荔波	3	198	96	否	244
236	03:00	泉州	大连	4	97	28	否	3611
237	11:10	金昌	广州	5	190	161	否	532
238	01:50	梅州	南阳	5	170	112	否	306
239	12:20	玉树	夏河	6	77	11	否	2385
240	08:10	神农架	泉州	5	171	46	否	3910
241	13:40	巴彦淖尔	金昌	6	240	90	否	658
242	08:20	沧源	乌兰察布	5	205	69	否	845
243	01:30	阿勒泰	郑州	6	248	198	否	3216
244	19:10	菏泽	宜春	6	107	2	否	100
245	23:40	金昌	沈阳	1	236	43	否	717
246	18:20	嘉义	丹东	1	152	127	否	2356
247	10:40	大连	梧州	4	219	171	否	1574
248	05:40	广州	腾冲	6	53	8	否	3544
249	10:00	满洲里	通化	3	108	45	否	1385
250	14:40	白山	马公	7	86	10	否	2721
251	08:30	厦门	格尔木	6	80	52	否	3215
252	05:50	加格达奇	夏河	6	74	44	否	3605
253	21:40	牡丹江	怀化	7	55	33	否	3983
254	20:20	台中	丹东	2	175	47	否	2186
255	18:30	塔城	梧州	7	64	2	否	1022
256	11:20	林芝	宁波	4	163	74	否	2648
257	08:10	张家口	大同	5	92	72	否	2473
258	12:50	红原	扬州	7	99	38	否	3160
259	08:30	塔城	常德	4	232	192	否	2040
260	16:10	上饶	徐州	2	93	53	否	3788
261	12:50	神农架	稻城	4	75	48	否	3463
262	23:50	南竿	忻州	1	110	93	否	2215
263	03:10	呼伦贝尔	夏河	7	235	61	否	2717
264	11:20	合肥	格尔木	1	53	17	否	2017
265	08:40	库车	井冈山	5	205	58	否	483
266	12:00	永州	澜沧	4	50	22	否	3810
267	10:30	黎平	台北	7	193	161	否	3387
268	12:10	阿拉善左	哈密	4	76	43	否	114
269	04:40	乌拉特中	邯郸	6	181	104	否	2189
270	12:20	高雄	九江	3	102	85	否	1044
271	05:50	天津	丹东	4	68	6	否	1786
272	12:40	武汉	深圳	1	171	106	否	2064
273	00:30	临汾	昭通	1	162	25	否	3399
274	06:30	霍林郭勒	无锡	6	205	92	否	423
275	05:50	和田	郑州	7	213	165	否	294
276	18:30	扎兰屯	达州	4	79	76	否	131
277	05:10	恩施	广元	6	173	142	否	2055
278	10:20	嘉峪关	中卫	4	136	120	否	1853
279	17:40	石河子	沈阳	7	184	68	否	216
280	14:10	台州	绵阳	6	82	1	否	2826
281	18:10	遵义	哈密	4	52	4	否	3783
282	00:30	文山	巫山	5	245	2	否	1128
283	09:10	文山	香港	4	157	23	否	459
284	17:50	台中	石河子	1	52	9	否	1881
285	07:10	荆州	中卫	3	85	49	否	1331
286	17:10	松原	红原	1	105	1	否	962
287	14:00	威海	大连	7	58	0	否	3616
288	10:10	荆门	常德	1	120	10	否	3957
289	13:00	石河子	邯郸	3	56	27	否	856
290	04:10	固原	武汉	1	60	15	否	2435
291	23:00	绵阳	兴义	7	98	67	否	919
292	01:20	十堰	井冈山	2	116	95	否	351
293	19:10	鄂尔多斯	阜阳	4	146	53	否	2672
294	09:50	衡阳	鞍山	4	245	190	否	2310
295	04:50	建三江	赤峰	4	87	12	否	3491
296	06:40	义乌	白山	2	240	23	否	3011
297	09:20	黎平	杭州	7	223	120	否	1462
298	09:30	兴义	朝阳	3	134	60	否	474
299	05:30	洛阳	宜春	7	141	91	否	612
300	02:30	太原	六盘水	1	144	13	否	524
301	08:30	普洱	合肥	4	201	182	否	3589
302	19:30	张家界	嘉峪关	5	222	218	否	2978
303	19:40	巴彦淖尔	上饶	7	182	126	否	1450
304	12:10	河池	嘉峪关	7	162	112	否	3644
305	07:20	喀什	西双版纳	1	221	54	否	3303
306	15:30	湛江	巴中	2	180	149	否	515
307	21:00	张家口	珠海	4	209	200	否	1335
308	21:10	金昌	南昌	5	80	21	否	3006
309	22:50	呼伦贝尔	伊春	1	191	38	否	3495
310	22:00	合肥	攀枝花	2	248	150	否	3665
311	04:20	塔城	营口	6	63	45	否	3481
312	20:50	玉树	马公	2	65	16	否	1891
313	14:10	拉萨	贵阳	1	86	84	否	460
314	23:30	烟台	张掖	6	68	37	否	1168
315	22:40	郑州	台中	6	230	53	否	2025
316	17:20	河池	呼伦贝尔	7	63	9	否	2502
317	06:00	博乐	库尔勒	2	86	25	否	3901
318	10:20	巴中	无锡	5	102	63	否	3172
319	13:30	济宁	泸州	3	170	165	否	709
320	12:20	榆林	巴中	3	198	33	否	2927
321	14:50	金昌	张家口	5	62	15	否	158
322	08:20	南充	莎车	1	240	116	否	463
323	17:20	柳州	香港	6	76	14	否	479
324	22:20	临汾	巫山	6	98	54	否	1136
325	15:20	营口	普洱	1	52	21	否	3461
326	23:10	西双版纳	合肥	5	72	44	否	2958
327	00:50	库车	临沂	6	83	63	否	3885
328	06:40	乌鲁木齐	宜昌	1	237	100	否	2026
329	07:40	九寨沟	义乌	6	61	35	否	3719
330	18:50	漠河	库尔勒	6	201	199	否	1010
331	12:00	固原	阿尔山	3	166	104	否	3637
332	12:20	十堰	潍坊	2	86	10	否	2375
333	16:40	宁波	哈密	5	61	14	否	446
334	06:20	伊宁	攀枝花	3	87	58	否	3342
335	13:30	鸡西	牡丹江	5	80	58	否	1092
336	17:50	夏河	稻城	3	154	134	否	364
337	10:40	乌兰浩特	漠河	5	89	22	否	1603
338	21:20	锡林浩特	日照	2	141	37	否	838
339	09:20	万州	上海	5	222	171	否	533
340	20:40	揭阳	大庆	3	234	213	否	2821
341	04:30	三明	十堰	6	76	11	否	1511
342	06:50	凯里	长春	5	246	7	否	266
343	10:40	大连	长治	2	217	36	否	1361
344	21:10	杭州	惠州	2	128	1	否	1975
345	14:30	永州	大连	1	120	73	否	655
346	01:20	富蕴	且末	4	181	105	否	2558
347	07:20	腾冲	乌兰浩特	4	84	61	否	3627
348	12:50	兰州	嘉峪关	1	53	51	否	2701
349	16:20	武夷山	稻城	5	95	17	否	165
350	23:10	祁连	夏河	5	65	33	否	2049
351	17:20	西双版纳	珠海	4	145	19	否	778
352	10:20	临沂	银川	1	157	20	否	2515
353	03:10	厦门	无锡	2	134	40	否	2577
354	23:10	阿勒泰	长春	2	85	69	否	199
355	07:50	庆阳	天水	1	152	141	否	1194
356	06:50	五大连池	台北	5	113	77	否	1859
357	22:00	台东	运城	1	107	103	否	3064
358	17:10	巴中	大理	2	69	22	否	631
359	01:10	恩施	祁连	3	135	132	否	2852
360	01:00	普洱	黄山	2	167	104	否	3539
361	17:10	稻城	温州	1	231	32	否	2210
362	14:50	荆门	巴中	6	187	71	否	1131
363	08:40	遵义	腾冲	3	191	94	否	173
364	10:10	阿尔山	莎车	6	177	0	否	521
365	13:40	洛阳	九江	2	59	29	否	477
366	13:50	湛江	神农架	5	200	31	否	1852
367	10:40	克拉玛依	抚远	1	211	21	否	1948
368	01:40	井冈山	鄂尔多斯	2	69	10	否	3940
369	09:30	徐州	达州	5	66	60	否	1257
370	22:00	信阳	保山	7	212	211	否	1105
371	09:30	巴彦淖尔	湛江	2	87	51	否	3123
372	14:00	揭阳	博乐	4	51	13	否	150
373	21:30	荆州	上海	1	204	179	否	3060
374	10:10	成都	南宁	4	80	45	否	131
375	13:00	武汉	无锡	1	194	76	否	154
376	18:50	南阳	百色	7	143	31	否	1274
377	10:10	喀什	日喀则	6	52	35	否	2561
378	16:20	阿拉善右	太原	5	118	113	否	1771
379	13:10	井冈山	敦煌	6	82	5	否	978
380	12:30	泸州	乌兰浩特	1	97	12	否	673
381	07:30	营口	塔城	4	224	11	否	1081
382	16:40	丹东	洛阳	1	116	19	否	549
383	17:30	伊宁	南竿	1	84	71	否	3539
384	13:50	郑州	高雄	1	145	16	否	3957
385	20:00	临沂	衡阳	4	157	4	否	584
386	11:10	喀什	二连浩特	1	209	2	否	2877
387	17:30	毕节	衢州	1	98	1	否	2779
388	11:10	景德镇	邯郸	1	198	155	否	1474
389	09:40	九寨沟	唐山	5	84	21	否	436
390	15:50	三明	武夷山	3	81	74	否	3807
391	06:50	沧源	阿克苏	5	89	25	否	2388
392	08:30	台州	伊宁	1	206	196	否	2502
393	07:30	龙岩	澜沧	1	66	0	否	1409
394	07:40	德令哈	襄阳	1	128	99	否	3795
395	07:10	昌都	张掖	7	203	12	否	3460
396	04:30	果洛	海口	7	52	9	否	197
397	13:30	河池	昌都	3	94	91	否	156
398	16:00	兰州	阿拉善右	2	218	31	否	1462
399	12:30	遵义	花莲	6	98	45	否	2971
400	21:10	德令哈	林芝	5	96	52	否	3605
401	12:00	阿克苏	上饶	1	75	42	否	2738
402	20:50	腾冲	洛阳	7	65	64	否	2553
403	14:50	十堰	澳门	3	167	129	否	820
404	13:10	攀枝花	加格达奇	2	67	5	否	3930
405	03:40	喀什	盐城	7	107	1	否	1375
406	10:30	常州	洛阳	7	249	52	否	2216
407	12:20	义乌	巴中	5	67	3	否	793
408	19:30	包头	齐齐哈尔	7	57	6	否	1781
409	02:00	临沂	敦煌	6	244	190	否	173
410	18:40	铜仁	丽江	2	53	46	否	2522
411	06:10	乌海	济南	4	134	125	否	2557
412	16:00	通化	台州	3	193	121	否	1654
413	01:40	威海	塔城	7	68	40	否	3883
414	05:10	兰州	合肥	1	155	85	否	3148
415	04:00	盐城	呼伦贝尔	1	248	55	否	703
416	11:00	南阳	沧源	6	87	27	否	1445
417	17:30	南京	绵阳	2	229	131	否	2658
418	02:20	迪庆	马祖	3	95	77	否	3453
419	15:20	大连	临沧	3	239	171	否	947
420	04:50	赤峰	永州	1	86	35	否	1216
421	17:00	佛山	且末	5	218	63	否	153
422	17:50	毕节	格尔木	1	59	12	否	3439
423	14:50	黎平	阜阳	2	209	103	否	688
424	20:10	扎兰屯	东营	2	88	35	否	151
425	17:10	恩施	牡丹江	2	92	68	否	1033
426	19:40	德令哈	攀枝花	1	85	19	否	2994
427	18:30	淮安	西昌	7	98	73	否	449
428	17:20	丽江	神农架	3	197	129	否	3601
429	18:20	鄂尔多斯	洛阳	1	52	30	否	2439
430	23:10	大同	银川	4	104	36	否	3408
431	10:40	吕梁	榆林	1	227	111	否	636
432	05:20	琼海	日喀则	4	132	111	否	1556
433	19:50	澜沧	吐鲁番	1	239	127	否	2522
434	21:40	阜阳	九寨沟	3	188	89	否	135
435	06:40	淮安	荆门	1	58	11	否	2100
436	00:30	井冈山	阿勒泰	4	156	139	否	653
437	12:20	六盘水	巴中	1	161	73	否	172
438	14:30	惠州	南充	6	138	34	否	3755
439	14:20	厦门	西宁	4	122	89	否	2534
440	01:30	鞍山	上饶	3	97	63	否	1693
441	14:00	菏泽	嘉义	3	244	100	否	3687
442	01:10	澳门	黄山	4	123	21	否	3768
443	19:20	唐山	青岛	6	63	21	否	176
444	16:10	库尔勒	抚远	1	189	121	否	598
445	07:50	沈阳	恩施	7	53	17	否	3525
446	06:40	扬州	汉中	5	78	58	否	1559
447	12:30	乌鲁木齐	建三江	5	145	99	否	3989
448	21:50	深圳	丹东	7	232	163	否	977
449	10:50	锦州	梅州	3	137	82	否	510
450	06:40	郑州	常州	1	81	70	否	2400
451	17:40	武汉	珠海	2	84	21	否	936
452	01:40	武夷山	格尔木	4	65	22	否	800
453	04:00	泸州	白城	2	69	32	否	2390
454	16:30	连云港	临沂	1	74	11	否	102
455	11:10	丽江	菏泽	4	140	134	否	2989
456	03:30	大理	十堰	1	212	26	否	203
457	15:20	沧源	六盘水	1	69	58	否	2315
458	12:50	松原	通辽	4	169	107	否	923
459	09:00	宜宾	张家口	3	76	47	否	3618
460	19:00	日照	西安	4	235	0	否	3965
461	02:10	澳门	日照	2	68	49	否	559
462	10:20	霍林郭勒	铜仁	2	55	53	否	3404
463	11:30	漠河	南昌	7	222	209	否	3420
464	10:50	夏河	邵阳	7	62	23	否	3027
465	14:10	承德	嘉义	4	144	48	否	3563
466	03:00	太原	夏河	4	115	90	否	2327
467	18:00	西安	衢州	1	186	102	否	1156
468	07:10	郑州	大同	1	216	129	否	3457
469	17:40	临汾	漠河	7	64	27	否	3167
470	22:10	阿拉善左	腾冲	1	120	118	否	462
471	05:00	揭阳	黎平	1	234	146	否	1751
472	10:10	延安	潍坊	3	197	146	否	1483
473	21:20	巫山	潍坊	4	125	19	否	2337
474	11:30	杭州	九寨沟	1	100	1	否	3501
475	12:20	宁蒗	惠州	4	93	14	否	1252
476	12:30	柳州	温州	4	97	4	否	3501
477	10:50	永州	沈阳	2	179	99	否	482
478	19:10	武隆	琼海	4	149	19	否	3499
479	08:20	齐齐哈尔	太原	6	64	60	否	1869
480	19:00	琼海	嘉峪关	4	125	19	否	1506
481	15:40	夏河	榆林	1	117	37	否	1859
482	21:30	达州	博乐	3	203	21	否	195
483	08:10	吐鲁番	朝阳	5	83	53	否	1700
484	18:40	淮安	哈密	4	146	34	否	3942
485	20:10	秦皇岛	天津	2	51	30	否	3161
486	18:20	黄山	阜阳	6	76	10	否	1213
487	20:30	柳州	宜昌	1	58	5	否	1002
488	22:10	庆阳	包头	2	227	60	否	1611
489	09:20	南通	洛阳	4	132	65	否	211
490	08:50	大同	西双版纳	3	179	133	否	2060
491	20:20	井冈山	延吉	3	111	8	否	678
492	17:30	百色	荔波	1	202	67	否	1004
493	23:10	长春	朝阳	7	91	26	否	1473
494	01:50	延安	承德	4	184	49	否	1165
495	09:20	德令哈	太原	2	118	20	否	2277
496	02:00	哈尔滨	通辽	6	223	154	否	2974
497	13:40	高雄	南通	4	76	38	否	2337
498	12:50	南阳	延吉	1	221	128	否	184
499	02:50	秦皇岛	邯郸	6	97	32	否	3986
500	17:00	固原	巫山	3	145	7	否	154
501	19:00	沈阳	临沂	1	177	59	否	2073
502	02:30	中卫	满洲里	7	70	28	否	154
503	16:00	扬州	台州	7	186	167	否	2920
504	07:40	呼伦贝尔	牡丹江	7	67	49	否	2387
505	17:00	台州	陇南	1	61	13	否	597
506	10:40	红原	腾冲	2	196	154	否	3919
507	17:30	安庆	承德	6	198	42	否	3318
508	11:20	台中	澳门	2	64	29	否	3797
509	00:20	万州	武夷山	1	103	33	否	2471
510	20:50	张家界	富蕴	1	63	15	否	1442
511	15:30	营口	吕梁	2	240	180	否	2061
512	14:10	布尔津	温州	5	231	127	否	2748
513	15:50	南宁	深圳	3	205	52	否	3177
514	01:40	琼海	运城	2	70	7	否	553
515	10:50	合肥	金门	4	97	12	否	3714
516	14:00	景德镇	塔城	7	227	186	否	2355
517	23:30	梧州	赤峰	6	173	39	否	2081
518	16:20	厦门	香港	6	114	56	否	3546
519	16:30	昆明	白城	3	99	9	否	2445
520	05:10	白城	五大连池	1	55	32	否	1610
521	07:20	西宁	阿拉善右	2	244	90	否	2436
522	09:30	鄂尔多斯	鞍山	6	75	0	否	2877
523	19:50	黄山	额济纳旗	7	138	32	否	108
524	03:40	丽江	南昌	1	222	192	否	2435
525	07:40	台北	六盘水	1	196	3	否	1655
526	20:30	包头	白城	2	88	6	否	407
527	03:50	琼海	沈阳	1	151	86	否	1681
528	22:30	武汉	广州	1	163	157	否	2630
529	15:50	重庆	阿里	7	59	4	否	3318
530	10:10	常德	福州	1	153	62	否	3401
531	22:30	鸡西	景德镇	7	54	11	否	2302
532	16:20	牡丹江	布尔津	1	181	142	否	1402
533	00:30	襄阳	玉树	1	185	69	否	1366
534	10:30	满洲里	莎车	2	248	93	否	2246
535	22:20	台中	潍坊	3	104	39	否	1756
536	17:40	武夷山	西昌	7	219	3	否	2601
537	09:30	新源	马祖	1	151	52	否	665
538	05:00	金昌	忻州	1	196	26	否	1495
539	18:50	岳阳	林芝	4	87	4	否	470
540	15:50	菏泽	博乐	5	215	104	否	3480
541	11:10	大连	南竿	4	176	92	否	1965
542	09:00	池州	格尔木	1	97	61	否	3863
543	19:20	永州	邵阳	3	209	91	否	1797
544	12:40	阿克苏	南阳	2	58	11	否	1938
545	12:00	南通	兰州	1	73	49	否	180
546	08:40	牡丹江	邯郸	4	144	76	否	3188
547	08:40	乌兰察布	拉萨	7	175	130	否	2691
548	23:50	哈密	拉萨	7	182	98	否	514
549	14:30	黎平	花土沟	6	183	179	否	2866
550	10:20	昆明	满洲里	3	59	15	否	2715
