班次	起飞时间	起点站	终点站	飞行时间	额定载量	已订票	是否起飞	价格
41	05:30	梅州	石家庄	2	80	21	是	2949
42	19:50	包头	琼海	7	217	64	是	3512
43	09:30	松原	昌都	4	83	52	是	3012
44	12:40	嘉峪关	赣州	7	66	49	是	527
45	19:20	固原	库尔勒	2	169	25	是	3020
46	04:30	怀化	遵义	3	83	63	是	1246
47	05:20	满洲里	漠河	5	122	30	是	2325
48	19:50	布尔津	舟山	5	246	95	是	3155
49	06:20	格尔木	长治	7	239	152	是	3374
50	03:00	北海	沧源	7	152	52	是	3729
51	17:30	白城	赣州	1	83	73	是	2461
52	04:00	大理	安顺	1	143	51	是	3388
53	13:40	庆阳	澳门	1	85	78	是	2201
54	16:20	鄂尔多斯	重庆	1	178	48	是	1974
55	05:30	盐城	上海	3	219	57	是	3451
56	00:50	锦州	宁波	5	66	6	是	943
57	01:20	红原	玉树	1	93	56	是	3095
58	12:30	白山	衢州	4	96	2	是	3644
59	18:00	烟台	洛阳	1	160	37	是	450
60	22:20	榆林	衡阳	6	90	45	是	1704
61	17:30	济南	延吉	5	52	21	是	3054
62	14:00	六盘水	延吉	5	96	84	是	2560
63	15:30	泉州	盐城	7	130	91	是	3541
64	22:00	邯郸	重庆	2	107	10	是	1916
65	13:50	恩施	澜沧	7	94	22	是	3719
66	06:50	毕节	济南	6	159	29	是	431
67	12:00	南京	西宁	7	56	32	是	2685
68	17:30	绵阳	衡阳	1	73	32	是	747
69	05:10	唐山	北京	7	230	150	是	135
70	21:10	佛山	郑州	6	58	19	是	1128
71	09:40	烟台	齐齐哈尔	1	234	177	是	2009
72	13:50	西昌	澜沧	4	240	216	是	1251
73	18:50	克拉玛依	北海	4	62	58	是	3994
74	10:10	白城	常德	5	132	124	是	2887
75	15:50	阜阳	达州	2	97	35	是	105
76	05:40	沈阳	临沧	2	124	75	是	3887
77	19:10	石家庄	百色	6	97	31	是	384
78	06:10	阜阳	凯里	4	63	24	是	384
79	13:10	西宁	宁波	6	226	207	是	3608
80	06:20	扎兰屯	常州	3	221	18	是	2511
81	00:50	阿里	延吉	5	71	49	是	2286
82	23:30	郑州	神农架	2	61	13	是	2665
83	04:20	成都	库尔勒	3	227	4	是	2115
84	10:50	乌海	阿拉善右	1	94	59	是	391
85	02:50	芜湖	邵阳	2	201	140	是	1597
86	07:20	井冈山	张家界	7	231	187	是	934
87	10:10	贵阳	舟山	2	210	148	是	3749
88	00:10	白山	马公	1	174	129	是	3915
89	07:00	嘉峪关	东营	4	93	4	是	1342
90	21:10	宜春	上饶	4	89	67	是	3802
91	02:40	佛山	库车	1	218	178	是	3857
92	16:50	衢州	昆明	3	92	2	是	1632
93	10:40	通辽	保山	3	71	11	是	1951
94	18:40	凯里	松原	1	97	21	是	3762
95	01:20	南通	赣州	2	244	46	是	3946
96	03:50	绵阳	深圳	2	240	234	是	260
97	16:00	鞍山	扬州	1	65	49	是	2773
98	05:20	乌兰浩特	拉萨	3	248	125	是	2711
99	17:50	南充	广州	5	214	146	是	2931
100	16:20	阿里	潍坊	4	208	64	是	878
101	19:20	安庆	承德	2	106	49	是	763
102	06:50	张掖	大同	5	121	55	是	711
103	09:20	普洱	泸州	1	92	77	是	3610
104	15:30	义乌	锦州	1	156	124	是	250
105	10:10	台南	高雄	1	57	55	是	562
106	13:30	丹东	万州	7	142	13	是	187
107	17:30	达州	祁连	5	139	51	是	2182
108	09:20	台州	齐齐哈尔	1	148	53	是	2261
109	22:30	台东	香港	6	97	81	是	3453
110	03:40	东营	日喀则	1	126	111	是	108
111	02:00	嘉峪关	黑河	3	90	18	是	253
112	05:50	包头	广州	5	202	191	是	962
113	14:40	太原	潍坊	1	96	79	是	1840
114	23:00	兰州	临沂	1	156	0	是	647
115	11:20	包头	迪庆	3	188	177	是	3313
116	19:50	丹东	巴彦淖尔	4	102	54	是	1529
117	10:10	南通	赤峰	7	141	77	是	3815
118	18:50	普洱	迪庆	1	244	163	是	1499
119	12:00	达州	承德	4	101	58	是	3770
120	12:50	金门	南充	7	226	99	是	1579
121	18:20	兴义	马公	3	175	16	是	1352
122	11:00	乌海	大庆	1	193	116	是	3364
123	06:30	青岛	济南	2	120	100	是	3164
123	06:30	青岛	济南	2	120	100	是	3164
123	06:30	青岛	济南	2	120	100	是	3164
123	06:30	青岛	济南	2	120	100	是	3164
123	05:40	河池	马公	6	145	109	是	1923
123	06:30	青岛	济南	2	120	100	是	3164
123	06:30	青岛	济南	2	120	100	是	3164
123	06:30	青岛	济南	2	120	100	是	3164
124	15:30	喀什	敦煌	5	78	42	是	3574
125	23:40	安顺	日喀则	5	55	27	是	1548
126	02:10	荆州	临沧	6	150	131	是	2926
127	15:10	阿拉善右	陇南	2	85	81	是	1951
128	20:20	库车	荆州	6	57	2	是	2418
129	16:10	梅州	塔城	4	58	38	是	3947
130	15:30	郑州	台中	4	138	133	是	2273
131	02:50	信阳	昆明	6	118	81	是	2958
132	04:00	秦皇岛	马祖	2	129	3	是	142
133	05:20	红原	沧源	1	189	90	是	2451
134	19:30	石河子	宁蒗	1	137	37	是	3377
135	20:20	吐鲁番	南竿	4	233	114	是	3930
136	13:50	北海	大理	2	147	92	是	940
137	07:30	呼和浩特	井冈山	3	66	2	是	1130
138	05:10	铜仁	文山	5	81	30	是	3890
139	07:40	台北	泸州	4	232	207	是	1258
140	18:10	梧州	齐齐哈尔	5	149	97	是	127
141	13:40	武夷山	哈尔滨	2	143	47	是	3939
142	05:30	博乐	广州	1	69	48	是	3834
143	18:30	乌兰察布	腾冲	5	100	99	是	3978
144	00:20	日喀则	武隆	3	60	37	是	705
145	07:30	衢州	沧源	6	186	108	是	2512
146	04:30	黄山	台东	4	233	153	是	2149
147	06:50	大理	黎平	7	227	81	是	2527
148	09:20	荔波	石河子	5	77	29	是	137
149	06:40	哈尔滨	凯里	1	55	20	是	2090
150	17:10	鄂尔多斯	鸡西	6	90	29	是	142
151	09:40	郑州	齐齐哈尔	2	180	154	是	747
152	20:30	威海	佛山	2	96	6	是	1653
153	09:20	延安	漠河	7	50	14	是	2838
154	04:20	吕梁	台北	1	57	46	是	3566
155	05:20	建三江	宜宾	7	230	51	是	2366
156	01:10	通化	朝阳	2	172	26	是	2483
157	16:50	通辽	深圳	3	90	86	是	1562
158	05:10	沈阳	徐州	1	163	136	是	1289
159	02:20	夏河	贵阳	5	167	50	是	512
160	01:30	塔城	临汾	5	85	3	是	863
161	12:00	额济纳旗	惠州	5	236	178	是	3716
162	05:40	岳阳	若羌	1	229	131	是	2074
163	14:40	十堰	荔波	4	95	94	是	2479
164	03:50	赤峰	秦皇岛	4	236	178	是	2254
165	11:30	景德镇	信阳	4	237	125	是	913
166	04:20	祁连	天津	1	54	24	是	2358
167	12:10	赤峰	桂林	5	51	46	是	1924
168	15:50	宁蒗	荆门	7	226	61	是	2277
169	00:10	香港	伊宁	1	98	42	是	653
170	08:30	扎兰屯	北京	7	173	131	是	1709
171	17:20	鸡西	龙岩	7	111	107	是	187
172	06:30	台东	泉州	4	75	51	是	1959
173	08:00	琼海	秦皇岛	2	82	27	是	3079
174	03:30	福州	重庆	6	92	49	是	1094
175	22:40	济南	临沧	2	142	84	是	3255
176	07:10	庆阳	凯里	5	84	2	是	2213
177	05:40	临沂	普洱	1	90	40	是	3257
178	20:20	榆林	张家界	3	76	68	是	2126
179	12:20	邵阳	嘉义	6	219	202	是	3474
180	02:10	北京	宜宾	1	118	12	是	2110
181	22:00	石河子	台州	5	203	82	是	2618
182	11:10	宜春	衢州	1	170	130	是	581
183	19:20	澜沧	大连	4	67	21	是	1637
184	00:30	西宁	朝阳	1	72	28	是	611
185	11:20	鸡西	文山	6	80	14	是	1515
186	17:20	海拉尔	金门	4	55	30	是	120
187	09:10	荔波	阿克苏	4	94	49	是	1661
188	16:20	哈密	兴义	3	71	9	是	3597
189	21:10	秦皇岛	呼伦贝尔	5	113	39	是	947
190	13:20	南阳	拉萨	7	98	64	是	1806
191	16:40	乌兰浩特	大同	4	135	20	是	864
192	10:40	桂林	信阳	1	107	73	是	2552
193	11:50	台北	衡阳	1	57	40	是	2555
194	00:10	布尔津	海口	2	79	39	是	106
195	15:30	宜宾	宜春	6	180	118	是	1211
196	15:10	惠州	普洱	3	151	73	是	2167
197	22:30	泸州	文山	3	86	49	是	624
198	00:40	石河子	松原	4	123	65	是	1372
199	15:50	迪庆	二连浩特	1	198	27	是	2828
200	22:50	高雄	林芝	7	88	6	是	735
201	04:30	杭州	柳州	1	65	8	是	3605
202	07:30	菏泽	广元	5	104	40	是	1359
203	23:00	银川	锦州	5	150	74	是	966
204	07:20	锦州	阜阳	7	88	84	是	2713
205	07:50	黎平	福州	6	114	93	是	587
206	21:20	嘉义	阿拉善左	6	219	65	是	2746
207	15:40	庆阳	泉州	3	90	65	是	1040
208	10:00	大庆	恩施	3	145	39	是	1961
209	15:10	大理	阜阳	7	68	34	是	549
210	16:00	荔波	二连浩特	6	75	11	是	1814
211	15:50	百色	龙岩	2	86	29	是	2629
212	08:30	嘉义	花土沟	1	236	119	是	983
213	10:10	白城	玉树	6	95	13	是	1873
214	10:20	二连浩特	昭通	5	66	32	是	2530
215	00:40	拉萨	日喀则	3	163	115	是	2914
216	08:30	长治	通辽	3	75	62	是	2929
217	18:00	三亚	建三江	2	74	9	是	1859
218	10:00	长治	抚远	4	222	163	是	744
219	17:50	武隆	昆明	4	137	90	是	281
220	02:00	龙岩	新源	1	138	28	是	1108
221	22:40	库车	宁波	3	120	54	是	178
222	09:30	扬州	万州	2	104	81	是	1711
223	19:30	深圳	福州	7	114	40	是	2722
224	15:10	兴义	朝阳	1	98	24	是	718
225	07:30	岳阳	深圳	2	171	125	是	3421
226	22:10	昌都	高雄	7	166	67	是	2567
227	20:30	香港	井冈山	4	133	99	是	387
228	22:20	南宁	马公	5	161	4	是	358
229	12:00	庆阳	拉萨	6	99	77	是	1301
230	17:40	北京	阿里	4	51	7	是	3374
231	22:10	巴彦淖尔	凯里	1	184	81	是	1596
232	16:20	烟台	吐鲁番	4	211	62	是	3271
233	13:10	西双版纳	铜仁	7	77	63	是	2460
234	19:40	毕节	伊春	1	60	23	是	176
235	17:50	马公	珠海	1	249	184	是	1788
236	11:00	玉树	锡林浩特	7	199	117	是	2863
237	02:30	深圳	河池	6	61	37	是	3420
238	10:10	芜湖	喀什	3	158	108	是	502
239	19:30	高雄	天水	1	179	21	是	3329
240	17:30	五大连池	稻城	5	143	92	是	2905
241	04:50	义乌	南京	1	121	80	是	2106
242	01:10	九江	连云港	5	127	79	是	926
243	22:50	阿勒泰	金昌	2	65	52	是	2946
244	01:40	漠河	营口	6	78	58	是	3612
245	02:10	西安	固原	3	68	60	是	1089
246	13:20	桂林	张家界	7	117	44	是	2463
247	10:30	衡阳	太原	5	229	163	是	1052
248	12:30	红原	上海	2	244	27	是	320
249	21:20	临沂	花莲	1	133	121	是	345
250	00:20	台中	哈密	1	94	16	是	1153
251	21:10	富蕴	武汉	1	232	161	是	1184
252	01:10	舟山	淮安	2	82	40	是	254
253	04:20	北海	巴中	5	98	54	是	489
254	01:30	马祖	喀什	1	54	36	是	3200
255	09:40	运城	荔波	6	53	39	是	1040
256	16:50	和田	菏泽	5	92	83	是	3078
257	15:20	台中	稻城	6	89	72	是	2786
258	00:00	花土沟	白山	1	60	39	是	2691
259	21:40	桂林	信阳	5	216	113	是	3725
260	02:50	大理	百色	3	139	117	是	1302
261	14:40	张家界	吕梁	5	186	138	是	3418
262	06:10	佛山	黄山	7	64	11	是	1597
263	02:50	乌鲁木齐	南昌	5	68	63	是	2704
264	06:00	张掖	北海	5	76	38	是	3878
265	02:30	荆门	巴中	1	172	105	是	934
266	18:20	张家界	张家口	6	214	187	是	154
267	07:10	长治	潍坊	7	54	1	是	3890
268	12:00	新源	佛山	2	154	126	是	2123
269	02:40	大连	吐鲁番	2	123	10	是	809
270	04:50	临沂	义乌	3	197	77	是	3601
271	04:40	林芝	夏河	2	57	12	是	315
272	20:30	南阳	菏泽	2	87	42	是	2279
273	06:40	朝阳	铜仁	1	158	49	是	399
274	21:40	宜昌	阿克苏	1	117	2	是	2419
275	17:40	锡林浩特	宁蒗	6	192	41	是	901
276	15:40	昭通	永州	6	69	26	是	3229
277	23:00	乌兰察布	秦皇岛	4	209	147	是	2464
278	12:00	玉树	铜仁	5	120	55	是	3336
279	07:10	衡阳	阿勒泰	3	73	2	是	3008
280	04:30	青岛	连云港	5	211	127	是	501
281	19:20	台北	大连	5	115	104	是	3928
282	09:00	荆门	齐齐哈尔	1	196	40	是	2580
283	21:10	舟山	重庆	2	51	13	是	842
284	04:50	松原	沈阳	7	103	29	是	1509
285	13:50	黑河	铜仁	3	171	16	是	177
286	21:00	恩施	烟台	3	123	115	是	266
287	11:30	广州	漠河	2	200	76	是	1814
288	13:40	临汾	泉州	5	65	3	是	586
289	02:30	衡阳	莎车	7	184	27	是	1126
290	22:30	泉州	兴义	5	198	99	是	3432
291	10:10	安顺	黎平	3	76	21	是	2176
292	09:50	康定	达州	6	121	59	是	712
293	20:10	银川	延安	1	57	28	是	1928
294	23:30	嘉义	赤峰	7	85	51	是	2998
295	17:30	马祖	百色	6	214	35	是	2626
296	00:40	长沙	满洲里	2	110	45	是	751
297	10:30	阜阳	白城	6	71	43	是	2743
298	13:00	新源	佛山	1	52	40	是	2529
299	08:30	陇南	乌兰察布	2	191	4	是	2984
300	16:30	忻州	合肥	1	167	143	是	970
301	05:40	赤峰	淮安	1	210	112	是	3714
302	02:20	稻城	南京	1	96	3	是	3755
303	00:30	唐山	遵义	7	125	86	是	475
304	11:20	连云港	武隆	4	127	100	是	3799
305	04:50	阿拉善左	松原	2	76	53	是	3146
306	21:50	康定	石河子	7	231	34	是	3528
307	00:10	康定	佛山	5	227	178	是	968
308	17:30	柳州	红原	2	95	71	是	3552
309	23:00	达州	大庆	1	202	50	是	3991
310	23:30	柳州	通化	6	174	75	是	2383
311	00:30	塔城	张掖	5	197	135	是	1255
312	00:50	漠河	唐山	4	102	93	是	3187
313	06:00	祁连	北海	4	121	46	是	1081
314	14:40	运城	霍林郭勒	4	99	35	是	3221
315	01:20	建三江	阿克苏	6	81	21	是	3733
316	18:30	库车	漠河	1	249	164	是	3827
317	18:30	锦州	台南	5	99	44	是	3417
318	04:50	河池	夏河	2	94	43	是	3867
319	10:00	佳木斯	荔波	1	77	21	是	3239
320	14:50	琼海	张掖	1	63	42	是	2477
321	10:00	马祖	文山	3	130	70	是	1397
322	01:40	潍坊	白城	6	116	75	是	1265
323	19:00	宜宾	通辽	5	225	155	是	978
324	13:20	重庆	银川	4	93	66	是	2306
325	22:10	迪庆	乌兰浩特	7	225	45	是	2069
326	11:40	厦门	拉萨	2	200	104	是	150
327	13:20	长沙	博乐	2	56	39	是	317
328	06:00	桂林	广元	3	111	100	是	2367
329	07:30	神农架	揭阳	7	123	32	是	361
330	12:00	南京	北京	6	111	24	是	3216
331	14:10	济南	重庆	1	56	30	是	2028
332	01:30	淮安	长治	5	135	63	是	3119
333	12:10	锦州	银川	5	57	10	是	1366
334	04:10	白山	建三江	1	117	70	是	3920
335	09:10	武隆	梧州	1	78	65	是	3524
336	06:50	怀化	德令哈	2	74	73	是	3179
337	21:00	满洲里	莎车	1	102	77	是	2820
338	09:40	石家庄	大理	2	143	89	是	3966
339	11:30	白山	高雄	1	92	24	是	2864
340	22:20	景德镇	北海	3	179	63	是	3535
341	03:50	台东	荔波	2	121	106	是	3865
342	21:10	菏泽	毕节	4	178	2	是	2560
343	22:30	锦州	铜仁	3	60	34	是	3510
344	16:10	威海	南昌	7	89	61	是	851
345	21:00	林芝	郑州	1	160	34	是	3522
346	00:30	通辽	张家口	4	52	46	是	311
347	17:40	河池	扬州	7	222	130	是	808
348	21:20	阿克苏	满洲里	6	230	123	是	2924
349	03:20	呼和浩特	大同	3	169	151	是	2982
350	08:50	临沂	红原	4	218	68	是	1715
351	20:20	无锡	淮安	4	173	98	是	1789
352	19:20	阿尔山	澜沧	1	99	88	是	465
353	22:50	高雄	攀枝花	4	162	80	是	834
354	07:50	常德	揭阳	4	75	56	是	667
355	16:00	格尔木	敦煌	2	174	104	是	3085
356	04:20	长治	花莲	6	228	105	是	2556
357	12:00	日喀则	达州	2	224	51	是	2795
358	12:00	安庆	张掖	2	57	30	是	1230
359	20:40	惠州	莎车	2	80	1	是	253
360	08:40	沧源	通辽	1	88	41	是	1199
361	16:30	荔波	马公	5	90	55	是	743
362	00:20	榆林	长沙	1	151	19	是	1828
363	16:40	广州	霍林郭勒	3	99	79	是	3015
364	05:20	丽江	西安	4	182	14	是	1042
365	07:30	霍林郭勒	上饶	5	152	31	是	722
366	02:30	保山	珠海	5	71	69	是	570
367	05:00	百色	太原	5	142	28	是	2695
368	13:20	兴义	龙岩	4	88	66	是	134
369	11:10	银川	马祖	3	169	0	是	2378
370	02:30	柳州	临汾	2	89	46	是	3449
371	02:20	北京	菏泽	1	64	5	是	3061
372	00:40	烟台	黄山	7	168	139	是	411
373	03:30	遵义	白城	7	52	19	是	2560
374	08:20	格尔木	武隆	5	53	3	是	1101
375	07:40	石河子	邯郸	6	224	142	是	2246
376	12:20	二连浩特	鸡西	6	85	83	是	1211
377	07:40	赣州	遵义	7	245	11	是	3725
378	13:50	安顺	南京	1	68	39	是	1565
379	13:00	阿勒泰	马公	4	120	51	是	1306
380	03:40	广州	稻城	7	170	63	是	133
381	08:40	台州	康定	5	53	48	是	3247
382	00:40	广元	塔城	3	91	71	是	2286
383	11:50	河池	普洱	3	246	29	是	1180
384	04:30	赤峰	神农架	4	170	61	是	1507
385	13:40	石河子	抚远	1	67	14	是	2391
386	17:40	榆林	惠州	5	86	4	是	1351
387	01:30	哈尔滨	洛阳	4	184	7	是	972
388	16:10	通化	南宁	5	150	32	是	419
389	07:40	常德	日照	1	178	141	是	580
390	01:20	巴彦淖尔	迪庆	6	92	49	是	1491
391	23:40	宁波	新源	6	60	59	是	2909
392	06:40	白城	琼海	1	92	80	是	964
393	12:50	漠河	庆阳	6	232	146	是	1884
394	23:00	大连	克拉玛依	6	182	21	是	2842
395	06:40	威海	康定	2	92	39	是	141
396	06:40	大连	珠海	7	93	69	是	2458
397	06:40	三亚	深圳	1	168	67	是	1496
398	03:20	湛江	舟山	6	68	19	是	2182
399	21:50	额济纳旗	梅州	6	228	107	是	944
400	16:50	厦门	松原	2	69	27	是	3141
401	05:00	佳木斯	荔波	2	102	82	是	3053
402	22:00	天水	深圳	5	217	90	是	1693
403	13:50	十堰	兰州	5	77	58	是	516
404	13:10	临沧	达州	7	75	67	是	1899
405	15:20	沈阳	宁蒗	1	107	53	是	553
406	15:20	临沧	昌都	3	163	81	是	961
407	21:40	西安	格尔木	4	123	78	是	1179
408	12:00	长治	西宁	1	237	44	是	1499
409	06:00	南充	果洛	3	72	12	是	1403
410	06:30	深圳	阜阳	1	56	8	是	3459
411	21:40	武隆	九江	5	87	73	是	179
412	14:50	济宁	连云港	5	105	42	是	2873
413	09:10	湛江	杭州	3	114	77	是	3169
414	12:30	花莲	潍坊	6	76	5	是	2056
415	05:20	绵阳	康定	7	57	1	是	2647
416	01:00	宁蒗	丹东	4	100	80	是	2837
417	17:50	富蕴	琼海	1	106	46	是	2543
418	16:30	舟山	湛江	2	159	113	是	3033
419	06:40	宜春	日照	2	90	29	是	3114
420	07:40	台南	迪庆	7	120	15	是	1890
421	13:40	忻州	天水	4	123	76	是	3900
422	02:50	郑州	青岛	5	91	44	是	1310
423	15:20	普洱	赣州	6	70	13	是	3999
424	16:20	信阳	加格达奇	5	132	96	是	1375
425	21:30	承德	长沙	4	198	44	是	1219
426	10:00	上饶	博乐	1	217	163	是	1973
427	16:00	忻州	南京	4	186	42	是	1881
428	10:00	固原	沧源	7	243	122	是	3079
429	01:10	潍坊	舟山	1	89	30	是	924
430	01:00	池州	武夷山	2	94	26	是	469
431	10:40	南京	承德	4	69	15	是	1987
432	07:40	台东	巴中	4	63	51	是	3914
433	02:30	徐州	芒市	4	186	174	是	3801
434	22:40	衢州	汉中	4	176	27	是	3932
435	20:40	邯郸	台东	4	80	12	是	3704
436	07:10	鸡西	泉州	4	98	75	是	2951
437	23:00	柳州	宜昌	5	196	13	是	1559
438	18:20	荆州	菏泽	5	192	127	是	2617
439	06:20	大理	日喀则	6	83	73	是	784
440	00:20	哈密	巴中	7	156	109	是	3912
441	09:20	西宁	深圳	2	53	25	是	273
442	11:30	澳门	六盘水	5	215	26	是	945
443	17:10	琼海	盐城	1	235	10	是	1905
444	12:10	万州	漠河	6	96	35	是	2396
445	06:50	延安	石河子	5	86	36	是	2462
446	04:50	中卫	毕节	4	185	127	是	3980
447	03:10	荔波	佳木斯	6	120	73	是	1144
448	10:30	新源	兰州	1	225	194	是	169
449	01:20	赤峰	凯里	5	88	61	是	1765
450	10:50	稻城	忻州	3	194	118	是	2188
451	07:10	兰州	额济纳旗	4	117	74	是	466
452	03:00	澜沧	莎车	5	86	50	是	1162
453	07:10	广元	漠河	2	95	78	是	3710
454	15:50	九寨沟	呼伦贝尔	1	90	78	是	1161
455	02:30	台北	呼伦贝尔	3	170	29	是	2478
456	22:00	伊春	琼海	6	208	155	是	2908
457	18:20	马祖	上海	5	136	73	是	744
458	18:10	台东	南通	6	90	69	是	2935
459	22:40	乌鲁木齐	乌海	3	127	57	是	710
460	03:50	鞍山	哈尔滨	2	78	41	是	3382
461	09:30	陇南	赤峰	5	65	11	是	2721
462	19:50	忻州	承德	3	211	183	是	3148
463	02:40	柳州	阿拉善左	5	91	66	是	3058
464	18:50	乌鲁木齐	张家口	1	247	113	是	2926
465	04:00	大理	通辽	3	158	24	是	1856
466	11:30	梅州	南竿	7	114	83	是	361
467	07:20	三亚	高雄	1	121	19	是	339
468	12:00	宜宾	海口	4	98	68	是	803
469	03:10	忻州	无锡	5	79	53	是	1292
470	16:50	嘉峪关	通化	2	101	83	是	1782
471	03:00	阿拉善右	承德	4	50	4	是	116
472	00:40	白山	临沧	2	190	1	是	923
473	07:20	西昌	舟山	6	201	89	是	1570
474	05:30	黑河	宜春	5	206	4	是	2501
475	16:10	承德	鸡西	2	110	20	是	2956
476	07:10	芜湖	昭通	3	54	35	是	3837
477	00:40	淮安	台州	3	144	116	是	2361
478	23:20	神农架	阿尔山	7	163	108	是	531
479	06:10	九寨沟	岳阳	1	80	70	是	1147
480	15:40	且末	东营	1	205	175	是	1980
481	12:30	乌鲁木齐	石家庄	5	64	1	是	3013
482	16:00	威海	满洲里	1	201	111	是	1770
483	04:50	德令哈	天津	1	62	14	是	1503
484	03:30	二连浩特	赤峰	1	160	85	是	2713
485	21:30	满洲里	庆阳	5	231	86	是	484
486	07:30	台南	昭通	1	164	86	是	759
487	02:50	花莲	呼和浩特	3	158	133	是	3582
488	16:40	金门	加格达奇	3	141	20	是	1277
489	18:00	泉州	万州	3	169	51	是	172
490	21:50	丹东	百色	1	75	64	是	2203
491	16:10	香港	琼海	6	127	58	是	3583
492	00:10	塔城	长沙	1	99	96	是	2321
493	20:20	南京	大理	5	245	102	是	1840
494	09:40	景德镇	银川	7	191	97	是	2691
495	23:30	霍林郭勒	宜春	2	181	2	是	3112
496	01:20	红原	常州	3	77	24	是	3894
497	18:30	常德	长治	5	191	19	是	3416
498	11:40	霍林郭勒	香港	6	67	46	是	215
499	22:10	十堰	湛江	1	161	106	是	2897
500	06:10	霍林郭勒	抚远	1	123	21	是	3931
501	12:10	南宁	铜仁	2	119	62	是	226
502	03:10	白城	天津	4	65	64	是	2172
503	21:40	乌鲁木齐	日照	7	250	180	是	110
504	20:40	花土沟	固原	1	100	0	是	1769
505	10:00	连云港	南京	5	60	30	是	3490
506	18:30	夏河	白山	1	127	102	是	601
507	04:50	齐齐哈尔	广州	7	174	161	是	2289
508	05:00	二连浩特	怀化	5	241	49	是	2152
509	05:00	连云港	伊春	5	85	12	是	2580
510	23:10	牡丹江	花土沟	5	223	99	是	186
511	04:00	承德	淮安	1	200	95	是	2371
512	09:10	河池	厦门	4	52	4	是	3224
513	04:00	荆州	伊春	2	156	45	是	2762
514	18:30	黔江	常德	1	77	2	是	3016
515	20:40	荆门	嘉义	3	136	125	是	2701
516	14:10	淮安	重庆	6	139	48	是	3015
517	23:00	长治	临沂	4	191	82	是	2699
518	12:40	黑河	南通	4	196	178	是	579
519	13:10	长春	漠河	7	247	124	是	3785
520	14:50	海口	广元	4	220	135	是	198
521	07:00	十堰	白山	4	197	180	是	2460
522	04:10	乌兰察布	阿尔山	6	185	139	是	253
523	06:30	兴义	重庆	5	84	41	是	3735
524	16:10	天津	北海	5	78	29	是	1130
525	19:40	景德镇	东营	1	75	37	是	3519
526	02:40	包头	文山	1	71	49	是	2816
527	23:40	汉中	乌拉特中	3	222	15	是	1864
528	21:30	马祖	舟山	1	144	17	是	2532
529	03:20	克拉玛依	新源	4	69	51	是	2472
530	23:30	阜阳	威海	1	58	52	是	3970
531	00:20	北京	宁蒗	3	210	13	是	3853
532	19:10	马祖	金门	1	247	35	是	2527
533	16:20	凯里	红原	3	51	46	是	2839
534	10:10	西宁	芒市	1	219	97	是	1021
535	10:10	普洱	衡阳	5	117	44	是	121
536	04:00	格尔木	宜宾	4	149	74	是	644
537	09:00	克拉玛依	鄂尔多斯	1	196	177	是	124
538	19:10	六盘水	澳门	1	240	211	是	2960
539	20:20	保山	安顺	7	76	63	是	377
540	16:40	乌海	马祖	2	153	54	是	2576
541	14:50	怀化	香港	3	58	36	是	2836
542	03:50	陇南	盐城	1	125	18	是	1900
543	07:30	西昌	西宁	3	241	114	是	530
544	06:20	普洱	北京	4	127	85	是	375
545	08:30	运城	红原	2	50	49	是	725
546	17:40	中卫	南昌	6	86	0	是	878
547	01:50	伊宁	巴中	1	239	3	是	3773
